; Number of ROIs: 7
; File Dimension: 3340 x 1683
;
; ROI name: Water-reservior
; ROI rgb value: {0, 255, 255}
; ROI npts: 257
;
; ROI name: Water-Ocean
; ROI rgb value: {0, 0, 196}
; ROI npts: 27053
;
; ROI name: Urban
; ROI rgb value: {240, 155, 0}
; ROI npts: 398
;
; ROI name: Mountain ridge
; ROI rgb value: {36, 36, 36}
; ROI npts: 205
;
; ROI name: Vegetation
; ROI rgb value: {0, 255, 0}
; ROI npts: 32
;
; ROI name: Water-river
; ROI rgb value: {152, 107, 220}
; ROI npts: 90
;
; ROI name: Farmland
; ROI rgb value: {153, 99, 0}
; ROI npts: 36
;
; File X, File Y, Lat, Lon, B1, B2, B3, B4, B5, B6, B7
 659,  931,  22.60224564,  113.94527206,  0.038900,  0.060600,  0.037700,  0.036600,  0.012800,  -0.014805,  0.481781
 660,  931,  22.60224564,  113.94554155,  0.039400,  0.060600,  0.039700,  0.036700,  0.012800,  -0.039267,  0.482828
 661,  931,  22.60224564,  113.94581104,  0.042000,  0.061100,  0.038500,  0.035700,  0.012800,  -0.037736,  0.472165
 662,  931,  22.60224564,  113.94608053,  0.039500,  0.061300,  0.038400,  0.034900,  0.012300,  -0.047749,  0.478814
 663,  931,  22.60224564,  113.94635002,  0.039500,  0.061300,  0.038400,  0.034900,  0.012300,  -0.047749,  0.478814
 664,  931,  22.60224564,  113.94661951,  0.039800,  0.060100,  0.039000,  0.035200,  0.012600,  -0.051213,  0.472803
 665,  931,  22.60224564,  113.94688900,  0.040600,  0.060000,  0.038700,  0.035800,  0.012600,  -0.038926,  0.479339
 666,  931,  22.60224564,  113.94715849,  0.044000,  0.063000,  0.036400,  0.036000,  0.012800,  -0.005525,  0.475410
 667,  931,  22.60224564,  113.94742798,  0.043300,  0.062600,  0.036600,  0.035200,  0.012600,  -0.019499,  0.472803
 668,  931,  22.60224564,  113.94769747,  0.040250,  0.060500,  0.036350,  0.032800,  0.011550,  -0.051338,  0.479143
 669,  931,  22.60224564,  113.94796696,  0.042800,  0.062100,  0.036400,  0.035300,  0.013100,  -0.015342,  0.458678
 670,  931,  22.60224564,  113.94823645,  0.041900,  0.064000,  0.038400,  0.037800,  0.017000,  -0.007874,  0.379562
 671,  931,  22.60224564,  113.94850594,  0.042100,  0.063000,  0.037600,  0.037600,  0.016800,   0.000000,  0.382353
 659,  932,  22.60197615,  113.94527206,  0.039100,  0.060200,  0.037900,  0.037700,  0.012900,  -0.002646,  0.490119
 660,  932,  22.60197615,  113.94554155,  0.039500,  0.060700,  0.037800,  0.036900,  0.013100,  -0.012048,  0.476000
 661,  932,  22.60197615,  113.94581104,  0.042000,  0.062200,  0.037600,  0.036400,  0.013000,  -0.016216,  0.473684
 662,  932,  22.60197615,  113.94608053,  0.043800,  0.062600,  0.037600,  0.036600,  0.012800,  -0.013477,  0.481781
 663,  932,  22.60197615,  113.94635002,  0.043800,  0.062600,  0.037600,  0.036600,  0.012800,  -0.013477,  0.481781
 664,  932,  22.60197615,  113.94661951,  0.043700,  0.062600,  0.037700,  0.036100,  0.012800,  -0.021680,  0.476483
 665,  932,  22.60197615,  113.94688900,  0.039800,  0.060400,  0.037100,  0.036300,  0.013000,  -0.010899,  0.472617
 666,  932,  22.60197615,  113.94715849,  0.038800,  0.059600,  0.036700,  0.035900,  0.012600,  -0.011019,  0.480412
 667,  932,  22.60197615,  113.94742798,  0.043500,  0.062600,  0.037200,  0.035600,  0.012600,  -0.021978,  0.477178
 668,  932,  22.60197615,  113.94769747,  0.042700,  0.062600,  0.036200,  0.035700,  0.013100,  -0.006954,  0.463115
 669,  932,  22.60197615,  113.94796696,  0.042300,  0.063200,  0.037000,  0.036000,  0.013500,  -0.013699,  0.454545
 670,  932,  22.60197615,  113.94823645,  0.042300,  0.064500,  0.039100,  0.039500,  0.017300,   0.005089,  0.390845
 660,  933,  22.60170666,  113.94554155,  0.039400,  0.060300,  0.037000,  0.037300,  0.013100,   0.004038,  0.480159
 661,  933,  22.60170666,  113.94581104,  0.039500,  0.060400,  0.037600,  0.036900,  0.013400,  -0.009396,  0.467197
 662,  933,  22.60170666,  113.94608053,  0.039400,  0.060600,  0.037600,  0.036200,  0.013100,  -0.018970,  0.468560
 663,  933,  22.60170666,  113.94635002,  0.039400,  0.060600,  0.037600,  0.036200,  0.013100,  -0.018970,  0.468560
 664,  933,  22.60170666,  113.94661951,  0.039400,  0.060300,  0.037200,  0.036900,  0.012900,  -0.004049,  0.481928
 665,  933,  22.60170666,  113.94688900,  0.038900,  0.060200,  0.036800,  0.037000,  0.013100,   0.002710,  0.477046
 666,  933,  22.60170666,  113.94715849,  0.038600,  0.060000,  0.037300,  0.036300,  0.013100,  -0.013587,  0.469636
 667,  933,  22.60170666,  113.94742798,  0.038200,  0.059000,  0.037200,  0.035700,  0.012900,  -0.020576,  0.469136
 668,  933,  22.60170666,  113.94769747,  0.043500,  0.062850,  0.040900,  0.041850,  0.015950,   0.011480,  0.448097
 661,  934,  22.60143717,  113.94581104,  0.038900,  0.060300,  0.037300,  0.037700,  0.013300,   0.005333,  0.478431
 662,  934,  22.60143717,  113.94608053,  0.039300,  0.060200,  0.037000,  0.036800,  0.013100,  -0.002710,  0.474950
 663,  934,  22.60143717,  113.94635002,  0.039300,  0.060200,  0.037000,  0.036800,  0.013100,  -0.002710,  0.474950
 664,  934,  22.60143717,  113.94661951,  0.038800,  0.059800,  0.037400,  0.037100,  0.013400,  -0.004027,  0.469307
 665,  934,  22.60143717,  113.94688900,  0.038800,  0.059500,  0.036600,  0.037700,  0.013500,   0.014805,  0.472656
 666,  934,  22.60143717,  113.94715849,  0.038000,  0.058800,  0.036100,  0.037700,  0.013100,   0.021680,  0.484252
 667,  934,  22.60143717,  113.94742798,  0.041200,  0.061100,  0.040150,  0.042450,  0.015850,   0.027845,  0.456261
 664,  935,  22.60116768,  113.94661951,  0.038600,  0.059000,  0.036800,  0.034800,  0.013300,  -0.027933,  0.446985
 665,  935,  22.60116768,  113.94688900,  0.038200,  0.058900,  0.036400,  0.033100,  0.013700,  -0.047482,  0.414530
 666,  935,  22.60116768,  113.94715849,  0.037700,  0.057900,  0.035900,  0.036400,  0.013400,   0.006916,  0.461847
 663,  935,  22.60116768,  113.94635002,  0.038600,  0.059000,  0.036800,  0.034800,  0.013300,  -0.027933,  0.446985
 664,  936,  22.60089819,  113.94661951,  0.037800,  0.058000,  0.035800,  0.032400,  0.013100,  -0.049853,  0.424176
 2206,  1106,  22.55508489,  114.36217309,  0.047400,  0.041200,  0.022600,  0.016000,  0.010200,  -0.170984,   0.221374
 2205,  1106,  22.55508489,  114.36190360,  0.046600,  0.039900,  0.022900,  0.016000,  0.010200,  -0.177378,   0.221374
 2206,  1107,  22.55481540,  114.36217309,  0.047600,  0.040900,  0.022600,  0.016200,  0.010400,  -0.164948,   0.218045
 2207,  1107,  22.55481540,  114.36244258,  0.048100,  0.042200,  0.022800,  0.016200,  0.009500,  -0.169231,   0.260700
 2208,  1107,  22.55481540,  114.36271207,  0.048100,  0.043300,  0.023000,  0.016400,  0.009700,  -0.167513,   0.256705
 2209,  1107,  22.55481540,  114.36298156,  0.048100,  0.043300,  0.023000,  0.016600,  0.009700,  -0.161616,   0.262357
 2210,  1107,  22.55481540,  114.36325105,  0.048000,  0.043600,  0.022400,  0.016300,  0.009700,  -0.157623,   0.253846
 2205,  1107,  22.55481540,  114.36190360,  0.047100,  0.040700,  0.023200,  0.016200,  0.010700,  -0.177665,   0.204461
 2205,  1108,  22.55454591,  114.36190360,  0.047300,  0.040600,  0.022600,  0.015900,  0.011400,  -0.174026,   0.164835
 2206,  1108,  22.55454591,  114.36217309,  0.046500,  0.041000,  0.022800,  0.016400,  0.009400,  -0.163265,   0.271318
 2207,  1108,  22.55454591,  114.36244258,  0.046300,  0.041200,  0.023200,  0.015800,  0.008900,  -0.189744,   0.279352
 2208,  1108,  22.55454591,  114.36271207,  0.046300,  0.041200,  0.023200,  0.015800,  0.008900,  -0.189744,   0.279352
 2209,  1108,  22.55454591,  114.36298156,  0.047100,  0.041500,  0.022700,  0.015800,  0.009000,  -0.179221,   0.274194
 2210,  1108,  22.55454591,  114.36325105,  0.047500,  0.041500,  0.022500,  0.015200,  0.010000,  -0.193634,   0.206349
 2211,  1108,  22.55454591,  114.36352054,  0.048750,  0.042950,  0.024000,  0.015700,  0.012200,  -0.209068,   0.125448
 2212,  1108,  22.55454591,  114.36379003,  0.048100,  0.043050,  0.023850,  0.016250,  0.012950,  -0.189526,   0.113014
 2213,  1108,  22.55454591,  114.36405952,  0.047700,  0.043050,  0.023500,  0.016300,  0.011950,  -0.180905,   0.153982
 2205,  1109,  22.55427642,  114.36190360,  0.046900,  0.041300,  0.023000,  0.016400,  0.010800,  -0.167513,   0.205882
 2206,  1109,  22.55427642,  114.36217309,  0.046400,  0.041000,  0.022800,  0.015700,  0.009100,  -0.184416,   0.266129
 2207,  1109,  22.55427642,  114.36244258,  0.045600,  0.041100,  0.022700,  0.013800,  0.008700,  -0.243836,   0.226667
 2208,  1109,  22.55427642,  114.36271207,  0.045600,  0.041100,  0.022700,  0.013800,  0.008700,  -0.243836,   0.226667
 2209,  1109,  22.55427642,  114.36298156,  0.046700,  0.041000,  0.022100,  0.015800,  0.009700,  -0.166227,   0.239216
 2210,  1109,  22.55427642,  114.36325105,  0.047400,  0.041500,  0.022900,  0.016400,  0.010500,  -0.165394,   0.219331
 2211,  1109,  22.55427642,  114.36352054,  0.048000,  0.042350,  0.023950,  0.018950,  0.012550,  -0.116550,   0.203175
 2212,  1109,  22.55427642,  114.36379003,  0.047500,  0.042300,  0.023800,  0.017250,  0.012100,  -0.159562,   0.175468
 2213,  1109,  22.55427642,  114.36405952,  0.047800,  0.042300,  0.022950,  0.016550,  0.012250,  -0.162025,   0.149306
 2214,  1109,  22.55427642,  114.36432901,  0.047550,  0.042200,  0.021800,  0.015100,  0.010850,  -0.181572,   0.163776
 2215,  1109,  22.55427642,  114.36459850,  0.047450,  0.042050,  0.021750,  0.016300,  0.010100,  -0.143233,   0.234848
 2216,  1109,  22.55427642,  114.36486799,  0.046950,  0.041400,  0.021600,  0.016250,  0.010300,  -0.141347,   0.224105
 2205,  1110,  22.55400693,  114.36190360,  0.047550,  0.041900,  0.023700,  0.016700,  0.015450,  -0.173267,   0.038880
 2206,  1110,  22.55400693,  114.36217309,  0.047450,  0.042000,  0.023550,  0.016550,  0.013300,  -0.174564,   0.108878
 2207,  1110,  22.55400693,  114.36244258,  0.045800,  0.040900,  0.022600,  0.014200,  0.009200,  -0.228261,   0.213675
 2208,  1110,  22.55400693,  114.36271207,  0.045800,  0.040900,  0.022600,  0.014200,  0.009200,  -0.228261,   0.213675
 2209,  1110,  22.55400693,  114.36298156,  0.046400,  0.040700,  0.022800,  0.015900,  0.010000,  -0.178295,   0.227799
 2210,  1110,  22.55400693,  114.36325105,  0.046600,  0.041200,  0.023300,  0.016100,  0.009800,  -0.182741,   0.243243
 2211,  1110,  22.55400693,  114.36352054,  0.047050,  0.042150,  0.023300,  0.017500,  0.012500,  -0.142157,   0.166667
 2212,  1110,  22.55400693,  114.36379003,  0.047300,  0.042350,  0.023550,  0.018950,  0.012150,  -0.108235,   0.218650
 2213,  1110,  22.55400693,  114.36405952,  0.047550,  0.041900,  0.023700,  0.016200,  0.011750,  -0.187970,   0.159213
 2214,  1110,  22.55400693,  114.36432901,  0.047300,  0.041900,  0.022900,  0.015950,  0.012450,  -0.178893,   0.123239
 2215,  1110,  22.55400693,  114.36459850,  0.046400,  0.040800,  0.021700,  0.016550,  0.010450,  -0.134641,   0.225926
 2216,  1110,  22.55400693,  114.36486799,  0.046900,  0.041450,  0.021350,  0.016050,  0.010200,  -0.141711,   0.222857
 2217,  1110,  22.55400693,  114.36513748,  0.047300,  0.042000,  0.022500,  0.016000,  0.011800,  -0.168831,   0.151079
 2218,  1110,  22.55400693,  114.36540697,  0.048400,  0.041500,  0.023000,  0.016600,  0.013900,  -0.161616,   0.088525
 2219,  1110,  22.55400693,  114.36567646,  0.046800,  0.041400,  0.023300,  0.015750,  0.011250,  -0.193342,   0.166667
 2220,  1110,  22.55400693,  114.36594595,  0.046350,  0.041200,  0.023250,  0.014850,  0.011000,  -0.220472,   0.148936
 2205,  1111,  22.55373744,  114.36190360,  0.047000,  0.041150,  0.023400,  0.016700,  0.015550,  -0.167082,   0.035659
 2206,  1111,  22.55373744,  114.36217309,  0.046950,  0.041300,  0.023500,  0.016250,  0.013900,  -0.182390,   0.077944
 2207,  1111,  22.55373744,  114.36244258,  0.045900,  0.040300,  0.022600,  0.014800,  0.009300,  -0.208556,   0.228216
 2208,  1111,  22.55373744,  114.36271207,  0.045900,  0.040300,  0.022600,  0.014800,  0.009300,  -0.208556,   0.228216
 2209,  1111,  22.55373744,  114.36298156,  0.046300,  0.040300,  0.022600,  0.015900,  0.009800,  -0.174026,   0.237354
 2210,  1111,  22.55373744,  114.36325105,  0.046700,  0.040900,  0.022900,  0.016100,  0.009400,  -0.174359,   0.262745
 2211,  1111,  22.55373744,  114.36352054,  0.047600,  0.041900,  0.023650,  0.016750,  0.012250,  -0.170792,   0.155172
 2212,  1111,  22.55373744,  114.36379003,  0.047900,  0.042250,  0.024050,  0.018050,  0.012550,  -0.142518,   0.179739
 2213,  1111,  22.55373744,  114.36405952,  0.046900,  0.042000,  0.023850,  0.017550,  0.012500,  -0.152174,   0.168053
 2214,  1111,  22.55373744,  114.36432901,  0.046600,  0.041100,  0.023000,  0.016700,  0.013050,  -0.158690,   0.122689
 2215,  1111,  22.55373744,  114.36459850,  0.046050,  0.040600,  0.021100,  0.015850,  0.013050,  -0.142084,   0.096886
 2216,  1111,  22.55373744,  114.36486799,  0.045200,  0.039700,  0.019550,  0.014850,  0.010600,  -0.136628,   0.166994
 2217,  1111,  22.55373744,  114.36513748,  0.044400,  0.040800,  0.021700,  0.016100,  0.011900,  -0.148148,   0.150000
 2218,  1111,  22.55373744,  114.36540697,  0.048000,  0.041300,  0.023100,  0.020000,  0.016100,  -0.071926,   0.108033
 2219,  1111,  22.55373744,  114.36567646,  0.045950,  0.040400,  0.022450,  0.016450,  0.011850,  -0.154242,   0.162544
 2220,  1111,  22.55373744,  114.36594595,  0.045900,  0.040550,  0.022750,  0.015550,  0.010150,  -0.187990,   0.210117
 2221,  1111,  22.55373744,  114.36621544,  0.045900,  0.040550,  0.022750,  0.015550,  0.010150,  -0.187990,   0.210117
 2222,  1111,  22.55373744,  114.36648493,  0.045600,  0.040700,  0.022800,  0.015500,  0.010250,  -0.190601,   0.203883
 2223,  1111,  22.55373744,  114.36675442,  0.045350,  0.040100,  0.022100,  0.016100,  0.011000,  -0.157068,   0.188192
 2204,  1112,  22.55346795,  114.36163411,  0.046450,  0.041350,  0.023450,  0.017400,  0.015350,  -0.148103,   0.062595
 2205,  1112,  22.55346795,  114.36190360,  0.046700,  0.040800,  0.023250,  0.019300,  0.015050,  -0.092832,   0.123726
 2206,  1112,  22.55346795,  114.36217309,  0.047050,  0.041100,  0.023400,  0.016950,  0.014250,  -0.159851,   0.086538
 2207,  1112,  22.55346795,  114.36244258,  0.046700,  0.040400,  0.022600,  0.015900,  0.009900,  -0.174026,   0.232558
 2208,  1112,  22.55346795,  114.36271207,  0.046300,  0.040700,  0.022800,  0.015800,  0.009100,  -0.181347,   0.269076
 2209,  1112,  22.55346795,  114.36298156,  0.046700,  0.041000,  0.023000,  0.016300,  0.009900,  -0.170483,   0.244275
 2210,  1112,  22.55346795,  114.36325105,  0.047400,  0.041100,  0.023300,  0.015900,  0.010200,  -0.188776,   0.218391
 2211,  1112,  22.55346795,  114.36352054,  0.047600,  0.041600,  0.023000,  0.016100,  0.011100,  -0.176471,   0.183824
 2212,  1112,  22.55346795,  114.36379003,  0.048100,  0.041200,  0.023300,  0.016200,  0.010200,  -0.179747,   0.227273
 2213,  1112,  22.55346795,  114.36405952,  0.047800,  0.041800,  0.023300,  0.016400,  0.010100,  -0.173804,   0.237736
 2214,  1112,  22.55346795,  114.36432901,  0.047000,  0.041200,  0.023000,  0.015900,  0.010400,  -0.182519,   0.209125
 2215,  1112,  22.55346795,  114.36459850,  0.046850,  0.041400,  0.022650,  0.015650,  0.013650,  -0.182768,   0.068259
 2216,  1112,  22.55346795,  114.36486799,  0.046700,  0.041550,  0.021200,  0.015650,  0.009850,  -0.150611,   0.227451
 2217,  1112,  22.55346795,  114.36513748,  0.046450,  0.041200,  0.021500,  0.015400,  0.011300,  -0.165312,   0.153558
 2218,  1112,  22.55346795,  114.36540697,  0.046400,  0.040200,  0.022350,  0.018250,  0.014000,  -0.100985,   0.131783
 2219,  1112,  22.55346795,  114.36567646,  0.046550,  0.040250,  0.022500,  0.019700,  0.014200,  -0.066351,   0.162242
 2220,  1112,  22.55346795,  114.36594595,  0.045900,  0.040050,  0.022500,  0.015500,  0.011550,  -0.184211,   0.146026
 2221,  1112,  22.55346795,  114.36621544,  0.045900,  0.040050,  0.022500,  0.015500,  0.011550,  -0.184211,   0.146026
 2222,  1112,  22.55346795,  114.36648493,  0.045550,  0.040200,  0.022200,  0.015100,  0.010000,  -0.190349,   0.203187
 2223,  1112,  22.55346795,  114.36675442,  0.045450,  0.039700,  0.022000,  0.016150,  0.011050,  -0.153342,   0.187500
 2224,  1112,  22.55346795,  114.36702391,  0.045050,  0.039650,  0.021950,  0.018300,  0.013000,  -0.090683,   0.169329
 2225,  1112,  22.55346795,  114.36729340,  0.045700,  0.039950,  0.022200,  0.019350,  0.013200,  -0.068592,   0.188940
 2226,  1112,  22.55346795,  114.36756289,  0.046300,  0.040050,  0.022600,  0.018300,  0.013100,  -0.105134,   0.165605
 2204,  1113,  22.55319846,  114.36163411,  0.046650,  0.042300,  0.022800,  0.016750,  0.014800,  -0.152971,   0.061807
 2205,  1113,  22.55319846,  114.36190360,  0.046500,  0.041400,  0.023550,  0.020250,  0.014300,  -0.075342,   0.172214
 2206,  1113,  22.55319846,  114.36217309,  0.045850,  0.041150,  0.023400,  0.016950,  0.014500,  -0.159851,   0.077901
 2207,  1113,  22.55319846,  114.36244258,  0.047000,  0.040500,  0.022400,  0.016000,  0.010000,  -0.166667,   0.230769
 2208,  1113,  22.55319846,  114.36271207,  0.046000,  0.040000,  0.022200,  0.015800,  0.009300,  -0.168421,   0.258964
 2209,  1113,  22.55319846,  114.36298156,  0.046500,  0.041000,  0.022800,  0.016100,  0.009900,  -0.172237,   0.238462
 2210,  1113,  22.55319846,  114.36325105,  0.047400,  0.041200,  0.022700,  0.016200,  0.011500,  -0.167095,   0.169675
 2211,  1113,  22.55319846,  114.36352054,  0.047600,  0.041100,  0.022500,  0.016400,  0.010400,  -0.156812,   0.223881
 2212,  1113,  22.55319846,  114.36379003,  0.047600,  0.041300,  0.022900,  0.016600,  0.010000,  -0.159494,   0.248120
 2213,  1113,  22.55319846,  114.36405952,  0.047500,  0.041700,  0.023000,  0.016600,  0.009400,  -0.161616,   0.276923
 2214,  1113,  22.55319846,  114.36432901,  0.047200,  0.041100,  0.022900,  0.015800,  0.009700,  -0.183463,   0.239216
 2215,  1113,  22.55319846,  114.36459850,  0.046850,  0.040900,  0.021650,  0.015550,  0.012950,  -0.163978,   0.091228
 2216,  1113,  22.55319846,  114.36486799,  0.046500,  0.041000,  0.021200,  0.015650,  0.011500,  -0.150611,   0.152855
 2217,  1113,  22.55319846,  114.36513748,  0.046250,  0.041000,  0.021400,  0.015400,  0.010750,  -0.163043,   0.177820
 2218,  1113,  22.55319846,  114.36540697,  0.046200,  0.040250,  0.022150,  0.015900,  0.014100,  -0.164258,   0.060000
 2219,  1113,  22.55319846,  114.36567646,  0.045950,  0.040150,  0.022000,  0.019200,  0.013400,  -0.067961,   0.177914
 2220,  1113,  22.55319846,  114.36594595,  0.045950,  0.040150,  0.022000,  0.019200,  0.013250,  -0.067961,   0.183359
 2221,  1113,  22.55319846,  114.36621544,  0.045850,  0.040000,  0.022100,  0.015400,  0.011700,  -0.178667,   0.136531
 2222,  1113,  22.55319846,  114.36648493,  0.045800,  0.040050,  0.022150,  0.015250,  0.009850,  -0.184492,   0.215139
 2223,  1113,  22.55319846,  114.36675442,  0.045500,  0.039800,  0.022550,  0.016100,  0.011600,  -0.166882,   0.162455
 2224,  1113,  22.55319846,  114.36702391,  0.045300,  0.039900,  0.022350,  0.017500,  0.012400,  -0.121706,   0.170569
 2225,  1113,  22.55319846,  114.36729340,  0.045150,  0.039800,  0.022000,  0.019050,  0.012700,  -0.071864,   0.200000
 2226,  1113,  22.55319846,  114.36756289,  0.044950,  0.039300,  0.021950,  0.019050,  0.012600,  -0.070732,   0.203791
 2227,  1113,  22.55319846,  114.36783238,  0.044850,  0.039500,  0.021850,  0.017600,  0.013400,  -0.107731,   0.135484
 2228,  1113,  22.55319846,  114.36810187,  0.046600,  0.039200,  0.022200,  0.016900,  0.014500,  -0.135550,   0.076433
 2229,  1113,  22.55319846,  114.36837136,  0.046700,  0.039100,  0.021900,  0.020900,  0.016100,  -0.023364,   0.129730
 2230,  1113,  22.55319846,  114.36864085,  0.046800,  0.039800,  0.021800,  0.021500,  0.017300,  -0.006928,   0.108247
 2204,  1114,  22.55292897,  114.36163411,  0.046800,  0.041050,  0.023000,  0.015200,  0.014500,  -0.204188,   0.023569
 2205,  1114,  22.55292897,  114.36190360,  0.047100,  0.041250,  0.023700,  0.017650,  0.014250,  -0.146312,   0.106583
 2206,  1114,  22.55292897,  114.36217309,  0.047050,  0.041050,  0.023450,  0.018500,  0.014000,  -0.117998,   0.138462
 2207,  1114,  22.55292897,  114.36244258,  0.046700,  0.040100,  0.022600,  0.015800,  0.010100,  -0.177083,   0.220077
